kommun,tmean,tmax,tmin,humidity
2262,14.85714286,29.71428571,-3.428571429,94.5
2280,24.28571429,38.42857143,11.14285714,71.21428571
2281,17.71428571,28.14285714,5.785714286,92.71428571
2282,11.28571429,24.14285714,-6,22.85714286
2283,8.142857143,19.42857143,-3.595238095,96.28571429
2284,14.48571429,25.22857143,4.057142857,91.71428571
2303,10.28571429,21.57142857,-1.142857143,97.28571429
2305,6.714285714,16.14285714,-4.285714286,92.14285714
2309,-5.714285714,4.392857143,-18.89285714,94.14285714
2313,-0.166666667,10.92857143,-11.88095238,92.82142857
2321,-6.194805195,9.272727273,-26.01298701,87
2326,-14.5,-5.178571429,-29.42857143,93.21428571
2361,-3.619047619,11.47619048,-18.26984127,94.33333333
2380,9.942857143,19.57142857,-0.628571429,93.92142857
2401,22.57142857,31.85714286,12.28571429,91.71428571
2403,5.96984127,16.65978836,-4.284126984,95.65714286
2404,-3.142857143,5.333333333,-10.85714286,98.85714286
2409,7.267857143,17.92857143,-3.285714286,91.47619048
2417,-3.428571429,7,-15.71428571,95.74285714
2418,-12.5,2.714285714,-23.5,99
2421,-20.14285714,0.653061224,-49.97959184,99.5
2422,-25.14285714,-4.428571429,-43.14285714,98
2425,-3.599489796,9.056972789,-16.99659864,95.05059524
2460,9.523809524,19.82539683,-0.380952381,94.90238095
2462,-19.89795918,-3.367346939,-39.36734694,93.0952381
2463,-2.476190476,9.238095238,-13.14285714,98
2480,9.142857143,22.28571429,-2.571428571,93.38095238
2481,-5.142857143,8.476190476,-17.66666667,98
2482,5.392857143,13.57142857,-4,89.57142857
2505,-15.42857143,3.828571429,-34.11428571,93.28571429
2506,-32.19047619,-6.857142857,-66.92857143,96.5
2510,-48.97959184,-18.30612245,-83.63265306,94.57142857
2513,-15.85714286,1,-26.57142857,92.14285714
2514,7.142857143,16.71428571,-7.428571429,92.58333333
2518,-10.57142857,5.285714286,-28.28571429,92
2521,-26.30612245,-8.673469388,-49.65306122,94.11904762
2523,-54.85714286,-27.98901099,-88.34065934,90.70714286
2560,-5.285714286,9.714285714,-22,92.57142857
2580,-0.607142857,9.714285714,-13.82142857,92.19047619
2581,2.428571429,13.57142857,-7.857142857,91.9047619
2582,-22.57142857,-1.857142857,-44.14285714,91.85714286
2583,2.857142857,12.21428571,-10.21428571,94
2584,-54.7047619,-26.38095238,-88.40952381,86.28571429
